state,county,zipcode,county_name,mean_income_rank_p25,mean_income_rank_p25_se,jail_rank_p25,jail_rank_p25_se,child_below_med,income_rank_black_p25,income_rank_black_p25_se,income_rank_hisp_p25,income_rank_hisp_p25_se,income_rank_white_p25,income_rank_white_p25_se,jail_rank_black_p25,jail_rank_black_p25_se,jail_rank_hisp_p25,jail_rank_hisp_p25_se,jail_rank_white_p25,jail_rank_white_p25_se,child_below_med_white,child_below_med_black,child_below_med_hisp,income_rank_female_p25,income_rank_female_p25_se,income_rank_male_p25,income_rank_male_p25_se,jail_rank_female_p25,jail_rank_female_p25_se,jail_rank_male_p25,jail_rank_male_p25_se,child_below_med_male,child_below_med_female,income_rank_black_female_p25,income_rank_black_female_p25_se,income_rank_hisp_female_p25,income_rank_hisp_female_p25_se,income_rank_white_female_p25,income_rank_white_female_p25_se,income_rank_black_male_p25,income_rank_black_male_p25_se,income_rank_hisp_male_p25,income_rank_hisp_male_p25_se,income_rank_white_male_p25,income_rank_white_male_p25_se,jail_rank_black_female_p25,jail_rank_black_female_p25_se,jail_rank_hisp_female_p25,jail_rank_hisp_female_p25_se,jail_rank_white_female_p25,jail_rank_white_female_p25_se,jail_rank_black_male_p25,jail_rank_black_male_p25_se,jail_rank_hisp_male_p25,jail_rank_hisp_male_p25_se,jail_rank_white_male_p25,jail_rank_white_male_p25_se,child_below_med_white_m,child_below_med_black_m,child_below_med_hisp_m,child_below_med_white_f,child_below_med_black_f,child_below_med_hisp_f
26,51,11900,Saginaw,0.40157494,0.007565401,0.018866522,0.004410587,3112.135,,,0.4334738,0.050930616,0.41478971,0.007763169,,,0.005385185,0.008667558,0.018911108,0.004400089,2944.4124,,49.276329,0.39590198,0.010436193,0.40687925,0.010601559,0.004837554,0.002752627,0.032316241,0.008109149,1607.6848,1505.6899,,,0.3538987,0.059341393,0.40972731,0.011295735,,,0.5019722,0.077083133,0.41941601,0.011034621,,,0.020021647,0.031360175,0.004233191,0.002468013,,,0.0127667,0.018830193,0.032048997,0.008308766,1524.3501,,20.949194,1420.9709,,28.068277
26,53,21003,Ironwood,0.46532544,0.010675073,0.007535189,0.003703472,1769.6425,,,0.47369081,0.06714239,0.47994438,0.011140906,,,0.018035438,0.035626184,0.006592042,0.002997063,1584.6609,,48.261463,0.48675543,0.014651065,0.44015011,0.015237684,0.006781806,0.004196153,0.009569696,0.003936932,869.8385,897.6344,,,,,0.49750805,0.014831116,,,,,0.45975789,0.016286461,,,,,0.004651853,0.003186983,,,,,0.009735033,0.0057865,776.20367,,,806.40405,,
26,55,12301,Traverse City,0.43030715,0.0053137,0.016316747,0.002881047,7323.2695,0.4224323,0.046982069,0.39212459,0.026917737,0.44136533,0.005681565,0.048456836,0.038134716,0.007423034,0.006540254,0.015174523,0.002767753,6591.1104,51.211178,303.47876,0.44221425,0.007588165,0.42276245,0.00748472,0.003458268,0.001539875,0.028966015,0.005398772,3735.2825,3588.1226,0.34075135,0.047343511,0.40196255,0.035513684,0.45451623,0.008069906,0.48113075,0.059887234,0.38205144,0.037745327,0.43096894,0.008009113,-0.006938028,0.011722866,0.008314772,0.007750674,0.002178393,0.00115028,0.12104562,0.087782905,0.007664342,0.011358233,0.027901672,0.005707866,3339.7964,25.980541,167.33504,3251.2527,24.846949,137.26184
26,57,11800,Mount Pleasant,0.40843442,0.006689043,0.015626941,0.003507464,4274.833,0.24652949,0.065034367,0.3917402,0.02414548,0.41825309,0.007174126,,,0.01499959,0.009498042,0.014627673,0.003477628,3770.6511,14.238218,340.93173,0.40187335,0.009381885,0.41407019,0.009465932,0.002160743,0.001598412,0.028506618,0.006646711,2249.1533,2027.562,,,0.39113387,0.031366147,0.41096294,0.010012428,,,0.38696465,0.035143651,0.42568788,0.009934195,,,0.001171637,0.002876382,0.003297187,0.001731775,,,0.022340924,0.019381531,0.026323456,0.006387228,1982.8899,,166.87619,1788.502,,173.48694
26,59,11500,Jackson,0.41318259,0.005906086,0.022169698,0.003732121,5495.1504,0.44007516,0.07917545,0.41534913,0.031526498,0.41911298,0.006180505,-0.005067152,0.016915783,0.001080066,0.004490921,0.022536898,0.003765916,5155.3008,24.189274,152.80707,0.4170717,0.008653025,0.40977892,0.008111391,0.00256932,0.00143471,0.039983302,0.006975657,2820.6338,2675.5327,,,0.36389777,0.040983662,0.42497376,0.008937275,,,0.47755116,0.050677292,0.41405189,0.00852599,,,-0.002094522,0.007761254,0.002383812,0.001158887,,,0.017325485,0.021936925,0.041603442,0.007629605,2653.8457,,73.991173,2501.9832,,78.275543
26,61,21002,Houghton,0.46571127,0.008331754,0.006308009,0.001557861,3377.6929,0.37208655,0.089530624,0.44286814,0.053678233,0.47606152,0.00864218,,,-0.013002357,0.010040696,0.005697013,0.002483962,3167.6726,22.623085,50.540302,0.47941601,0.011991864,0.45679915,0.01156971,0.001552283,0.00114613,0.012110926,0.00288909,1770.2225,1608.703,,,0.47396913,0.081574447,0.49051973,0.01249445,,,0.42418799,0.0791061,0.46644637,0.012174748,,,0.011754294,0.020088762,0.00075118,0.000968979,,,,,0.010217871,0.004273408,1665.4825,,29.970209,1503.5582,,21.48011
26,63,11900,Saginaw,0.4853861,0.007553682,0.005588029,0.001366832,3767.4087,,,0.38186187,0.033973739,0.49987909,0.007721001,,,0.002194115,0.006646727,0.005645895,0.002192829,3480.8323,,161.06169,0.49946153,0.010819858,0.47251987,0.010548461,0.001521416,0.000995172,0.010290647,0.002530495,1927.4307,1840.6266,,,0.40683627,0.048394907,0.51484674,0.010897259,,,0.3765502,0.048419677,0.4852649,0.010679808,,,0.014411859,0.010173145,0.000984135,0.000918179,,,-0.007051649,0.010394949,0.010391518,0.003866472,1767.2515,,97.589264,1714.8843,,65.654533
26,65,11700,Lansing,0.38008961,0.002877815,0.032710541,0.002400494,22491.23,0.31701788,0.005005422,0.36224744,0.008220313,0.40807477,0.003909521,0.070400171,0.00705459,0.021156132,0.004640055,0.024507402,0.002655353,11945.312,5672.0908,3123.7048,0.39904553,0.00395458,0.36188066,0.004003106,0.003556809,0.000861176,0.063833557,0.004667529,11395.937,11092.967,0.35236096,0.007158601,0.37283874,0.010320075,0.42202407,0.00547409,0.28125536,0.007469773,0.34823048,0.012107916,0.39347282,0.00548767,0.003800657,0.0018499,0.007791349,0.001751026,0.003360567,0.001116748,0.14873022,0.014079082,0.041793663,0.010911999,0.045549192,0.004847072,6116.9863,2877.248,1458.4354,5827.9541,2792.197,1649.6761
26,67,12200,Grand Rapids,0.40467933,0.005621841,0.019435963,0.003348606,5954.5195,0.36483493,0.054213468,0.3898994,0.021025509,0.41520616,0.006148886,0.011915375,0.011470712,0.002008706,0.003501505,0.020590276,0.003869907,5345.6333,38.345932,394.22739,0.41033635,0.007866744,0.39875451,0.008194584,0.00313451,0.001638075,0.037656218,0.006926007,2971.8545,2982.6379,0.37164426,0.059426837,0.40917176,0.028559783,0.41868761,0.008510558,0.34447083,0.084575973,0.35889107,0.030136477,0.41284317,0.008592586,0.011010719,0.029294251,-0.002419501,0.00276423,0.003413006,0.001453964,0.009347556,0.033800278,0.005311274,0.004777322,0.038236197,0.00719758,2676.3008,18.27557,204.84866,2668.1387,19.84054,189.29529
26,69,12401,Alpena,0.38875544,0.006877254,0.018066024,0.004182804,3223.3579,0.22542721,0.047093153,0.40493199,0.046192307,0.39908883,0.007258701,0.030240422,0.033487454,0.001563205,0.00771251,0.018422119,0.004201744,2979.5005,13.076803,63.630276,0.40710479,0.01029525,0.37178963,0.009382981,0.004831598,0.00260006,0.03117202,0.00713371,1680.4885,1542.5487,,,0.39673063,0.059087686,0.41576633,0.01085547,,,0.33858681,0.062530205,0.38388205,0.009782974,,,0.004302365,0.013279773,0.005536128,0.002907715,,,0.023996877,0.040941,0.031897575,0.00789059,1561.4053,,32.979126,1417.54,,30.338537
26,71,11402,Marinette,0.44194296,0.012039153,0.01202439,0.005450462,1349.9816,,,,,0.45531306,0.012712528,,,,,0.010258959,0.004700564,1238.8016,,,0.42253831,0.016859872,0.46237758,0.016780786,0.004145358,0.004323863,0.021858873,0.010306713,688.63525,660.63391,,,,,0.43349162,0.017972637,,,,,0.47704926,0.018029144,,,,,0.004690984,0.004047183,,,,,0.018087873,0.008223491,631.18347,,,606.82263,,
26,73,11800,Mount Pleasant,0.41172403,0.005958254,0.021836841,0.003735026,5293.0342,0.41823325,0.042846207,0.37662676,0.02397454,0.4218488,0.006482835,0.034859646,0.028585386,0.004383544,0.004143761,0.022057628,0.004089124,4450.9033,112.92529,312.09698,0.4199377,0.008752287,0.40449622,0.00816008,0.000676941,0.000407581,0.042957403,0.00733414,2727.3171,2565.9912,0.47388721,0.059904452,0.35949665,0.032881625,0.43461692,0.009305821,0.39001414,0.061192628,0.39490244,0.035051305,0.41389081,0.008889812,0.023896677,0.038951684,0.008945271,0.009276082,0.000623927,0.000707204,0.055768367,0.05170317,0.020061577,0.015430491,0.04261921,0.008089338,2269.1521,51.60025,170.39111,2182.3572,62.010307,140.81725
26,75,11500,Jackson,0.38351905,0.003666358,0.024497248,0.002596733,14919.015,0.31966773,0.008458585,0.38636893,0.018114008,0.40180433,0.004267813,0.068228237,0.011089654,0.005604789,0.00236865,0.018321147,0.002464473,11491.697,2263.0107,655.21313,0.39070186,0.00507323,0.37644061,0.005219045,0.004424188,0.001389925,0.045523517,0.005035244,7605.5562,7312.3545,0.34313938,0.011681493,0.41489753,0.025199568,0.40475857,0.00592595,0.29448685,0.012833541,0.35977972,0.024898779,0.39929882,0.005960702,0.005645411,0.003850249,-0.000386182,0.001779907,0.00436389,0.001515018,0.14346063,0.023680085,0.011115911,0.005823901,0.03237721,0.004586162,5882.4766,1173.0266,307.49576,5609.1675,1087.6461,347.78568
26,77,12100,Kalamazoo,0.38048574,0.003381962,0.030169111,0.002601595,18664.871,0.30498794,0.005144856,0.39971748,0.013454041,0.41650796,0.004356148,0.063090481,0.007284125,0.013515466,0.00447919,0.019282779,0.00252056,11354.079,5564.4165,1291.6205,0.39923772,0.004668189,0.36094254,0.004683737,0.001202453,0.000608811,0.063056991,0.005420747,9490.418,9174.7979,0.33783019,0.00683686,0.41844344,0.019259194,0.42888713,0.00612719,0.26769042,0.006900084,0.38221365,0.018895026,0.40465996,0.006169183,0.001051479,0.000344094,0.000185891,0.001011071,0.001491356,0.000544515,0.14430238,0.015566317,0.027798686,0.010099716,0.037529897,0.005166397,5761.4512,2812.7642,694.96442,5592.9775,2743.1726,602.81073
26,79,12301,Traverse City,0.38487574,0.008852433,0.032876499,0.007211464,2353.3967,,,0.4267635,0.061839096,0.39802015,0.009261986,,,0.012885086,0.022589246,0.030832201,0.007477584,2214.9829,,40.569717,0.39727801,0.01261586,0.37448657,0.012148836,0.001179104,0.001445914,0.059330657,0.013230722,1260.1854,1094.4615,,,,,0.40601745,0.013250419,,,,,0.39077264,0.013136053,,,,,0.000661139,0.001082849,,,,,0.055659242,0.012982303,1174.4072,,,1041.4913,,
26,81,12200,Grand Rapids,0.38383818,0.002067193,0.035156492,0.00171275,53655.996,0.29382145,0.003154307,0.38403535,0.00556622,0.42973161,0.002819017,0.080039531,0.005088602,0.017885996,0.003159613,0.022256024,0.001700167,29119.844,13187.648,10139.647,0.39862025,0.002859848,0.37011895,0.002943103,0.003714681,0.000618629,0.068939626,0.003778631,27502.982,26152.184,0.31251854,0.004335973,0.39111623,0.00766876,0.44797361,0.003955518,0.27526149,0.005123682,0.37619817,0.00772463,0.41630504,0.003967765,0.007665518,0.002320101,0.001637443,0.000643837,0.003402615,0.000801801,0.16730788,0.010495151,0.035452098,0.006893046,0.041172806,0.003302365,14963.933,6813.7651,5090.4429,14155.767,6375.0576,5044.0469
26,83,21002,Houghton,0.48774484,0.039706502,0.011843891,0.018517369,243.78581,,,,,0.49426183,0.039468363,,,,,0.001290901,0.007407398,211.1787,,,0.4936505,0.049586028,0.47581458,0.063824274,0.008940665,0.01823581,0.044654801,0.056831133,139.7231,97.671143,,,,,0.49755678,0.048330158,,,,,0.48569092,0.063694499,,,,,-0.008931192,0.009365545,,,,,0.026661154,0.042304646,110.11687,,,94.830132,,
26,85,12001,Big Rapids,0.39736959,0.011303542,0.018242808,0.006528706,1602.6538,0.27154741,0.02855386,,,0.42112029,0.012561669,0.066022255,0.045178786,,,0.01029848,0.004581819,1193.0051,305.91537,,0.41357934,0.016156906,0.37954804,0.015869381,0.000669752,0.001381264,0.038383015,0.012707516,868.03949,735.68726,0.3296819,0.045064755,,,0.42860863,0.0178579,0.24399023,0.038187459,,,0.41327906,0.017814722,0.011350448,0.030695841,,,0.00222021,0.00208788,,,,,0.025749117,0.011708887,636.15552,204,,558.97455,104.37428,
26,87,11600,Detroit,0.42103204,0.005432338,0.010467334,0.002035765,6338.6768,0.33979377,0.042388048,0.42606801,0.019406041,0.43166515,0.005765919,0.00967738,0.008298183,0.002946654,0.002582239,0.011298435,0.002216497,5618.5962,32.261391,528.8078,0.4349575,0.007644344,0.40706187,0.007682215,0.001059598,0.000337407,0.020373426,0.004873164,3194.6997,3142.1809,0.35158834,0.056301657,0.463361,0.029526833,0.44279721,0.00822672,0.34913522,0.063244008,0.38665536,0.026201187,0.42010275,0.008191382,0.003245655,0.011315019,0.008712643,0.004708186,0.000749451,0.000719243,0.024125053,0.024781005,-0.00428524,0.00232663,0.022248626,0.004867109,2841.0322,19.302837,260.65549,2776.7717,12.953663,267.61163
26,89,12301,Traverse City,0.4403294,0.011102873,0.012001089,0.005049457,1750.6956,,,0.42649174,0.033348583,0.45440832,0.012050732,,,0.051502239,0.033595689,0.007495059,0.003718826,1384.9232,,273.62415,0.44082934,0.015763776,0.44351915,0.015494783,0.00027626,0.000911974,0.023261573,0.009602118,894.17755,856.93433,,,0.38692051,0.046804968,0.45261526,0.016907396,,,0.45268562,0.048413519,0.46054295,0.016821444,,,-0.012281405,0.011148305,0.000841287,0.001680445,,,0.094179772,0.061550733,0.015505473,0.008601828,708.48712,,145.90453,677.96027,,127.80146
26,91,11500,Jackson,0.4141883,0.004806409,0.022743547,0.00300074,8291.9063,0.31698734,0.02650745,0.37972686,0.01264345,0.43581456,0.005368209,0.14066173,0.045082577,0.02245637,0.006767357,0.020752234,0.003256601,6537.4443,188.60582,1336.5322,0.42358476,0.006789623,0.40537819,0.006816069,0.004268982,0.001755467,0.04129171,0.005849816,4171.6401,4122.5503,0.30942774,0.031612232,0.38374931,0.018209388,0.45179158,0.007546562,0.32861236,0.046235226,0.37455842,0.017407225,0.42430323,0.007573613,-0.001182349,0.00401468,0.001959027,0.001445114,0.005547789,0.002087126,0.3577005,0.086167268,0.049411085,0.015063623,0.03525402,0.005783402,3303.7175,97.926788,684.90082,3235.9717,90.278999,652.00287
26,93,11600,Detroit,0.43070033,0.005285826,0.015719604,0.002835788,7652.4019,0.35290083,0.048871137,0.36291435,0.027833642,0.44502521,0.005509976,0.008284552,0.00896089,0.006795501,0.005332212,0.016311863,0.002829884,7061.3789,69.698402,182.83447,0.45442119,0.007484141,0.4114919,0.0075069,0.001888142,0.000899502,0.031309396,0.005362727,3894.9561,3755.5774,0.43280116,0.071629301,0.34380633,0.035462737,0.46795815,0.007728731,0.28382969,0.063526109,0.38140899,0.039913937,0.42668819,0.007830572,0.011461888,0.025816968,-0.000477698,0.002096577,0.002022651,0.001194265,-0.008849887,0.027492983,0.012410424,0.00902674,0.032625545,0.005966309,3573.1887,58.117123,94.458633,3486.0498,15.051019,87.824577
26,95,11403,Sault Ste. Marie,0.39681903,0.015001792,0.023112381,0.010134199,858.7326,,,,,0.40943018,0.016511776,,,,,0.022191543,0.010030646,717.54291,,,0.39143243,0.021564811,0.40372863,0.021793379,0.001277154,0.003075733,0.04116933,0.017354758,433.02008,424.09698,,,,,0.40539327,0.02397567,,,,,0.41429523,0.022302452,,,,,0.003444561,0.005043038,,,,,0.03423636,0.016359158,361.14941,,,355.36703,,
26,97,11403,Sault Ste. Marie,0.4235051,0.012845992,0.01654912,0.00649314,1451.9752,,,,,0.46198741,0.016502142,,,,,0.018035462,0.008962493,892.55511,,,0.42680126,0.017439818,0.42208752,0.018367911,0.007578277,0.006422384,0.025503758,0.011878507,728.28894,723.07428,,,,,0.47310218,0.024504116,,,,,0.45073637,0.022554643,,,,,0.01537262,0.012175688,,,,,0.020476379,0.012536797,470.61716,,,422.67349,,
26,99,11600,Detroit,0.42907128,0.002149046,0.013618172,0.000991988,48392.145,0.33388653,0.005322993,0.38605484,0.011396802,0.44471157,0.002405865,0.045183189,0.005045315,0.010209944,0.003547933,0.011354757,0.001072932,39143.449,3489.5366,1507.1377,0.44952574,0.00308712,0.40947363,0.002999787,0.00152022,0.000371825,0.02638527,0.001898895,25196.434,23200.195,0.3565729,0.007524872,0.39896423,0.016238486,0.46281716,0.003429313,0.30960089,0.007894185,0.37200075,0.015547364,0.42796651,0.003366271,0.001589117,0.000613236,0.00583826,0.001744109,0.001493378,0.000298117,0.095388748,0.010041393,0.016390853,0.006185592,0.021625418,0.001990311,20314.42,1859.923,745.72662,18831.447,1636.3002,759.33716
26,101,12002,Ludington,0.41817334,0.008395399,0.014926906,0.004487237,2567.5083,0.2984691,0.051886126,0.38298163,0.040386528,0.43425187,0.009020661,0.0610593,0.06469886,0.032998487,0.029925682,0.012580662,0.00405848,2264.9172,14.333947,136.99364,0.42044526,0.011767902,0.41576985,0.012298015,0.002179322,0.001994584,0.029465869,0.008857147,1290.2482,1273.2983,,,0.39062083,0.059870314,0.4362908,0.012565415,,,0.37066245,0.057030544,0.43143594,0.013117935,,,0.015567097,0.033568807,0.001834248,0.001668369,,,0.058942132,0.063415863,0.023799894,0.007892571,1130.0658,,78.561501,1132.9386,,59.708229
26,103,11401,Marquette,0.43134007,0.006525404,0.010669758,0.002456452,4376.1719,0.34433693,0.046785332,0.3462413,0.041575484,0.44487754,0.006936064,0.088855222,0.060174011,0.012528056,0.015016802,0.010059558,0.002675462,3878.3442,39.808414,75.106583,0.44068703,0.009400561,0.42142147,0.009115458,0.000250582,0.000442052,0.021412576,0.005775436,2237.3008,2138.823,,,0.29226086,0.049783669,0.4575496,0.009831794,0.35852274,0.064920574,0.4263483,0.072537832,0.43263623,0.009809011,,,-0.003734927,0.009009614,0.000455731,0.000279298,0.1195174,0.086199932,0.048644528,0.060945254,0.021513661,0.005753545,1995.8706,21.566586,29.131737,1882.4861,,46.951275
26,105,12002,Ludington,0.40929717,0.007569397,0.013347244,0.003616051,3203.7744,0.43111753,0.057038933,0.37615412,0.030187245,0.42213583,0.008134059,0.16205956,0.095226839,0.012160525,0.011765406,0.012180207,0.003645682,2794.3555,28.13249,231.04749,0.41263431,0.010714071,0.40693444,0.010404576,2.13E-05,0.00059223,0.026629221,0.007606487,1677.2417,1526.8624,,,0.36120191,0.039987981,0.42771414,0.011695419,,,0.38496366,0.041504148,0.41732404,0.011257229,,,-0.000411373,0.005702804,-9.82E-05,0.000550143,,,0.027828777,0.029839983,0.025891539,0.007348369,1456.8677,,124.60314,1337.4275,,108.69898
26,107,12001,Big Rapids,0.4007957,0.006767579,0.015832908,0.00362213,4118.2231,0.29059005,0.025067419,0.38938516,0.040376075,0.41368854,0.007224979,0.06092843,0.034531817,0.008859428,0.00986766,0.013546152,0.003270117,3604.8044,198.17409,95.449768,0.39794165,0.009301336,0.40286949,0.00940189,0.001386414,0.000974156,0.029630987,0.006862237,2073.4827,2048.1401,0.28716987,0.037201099,0.38945454,0.053198636,0.40913099,0.01031549,0.29296166,0.036331341,0.38352507,0.063308805,0.41818863,0.010063416,-0.009573214,0.008373476,0.009755699,0.011427276,0.00231892,0.00136506,0.088082112,0.056698799,0.032096948,0.044973623,0.02573709,0.006587049,1813.5603,105.35418,37.646416,1795.4515,89.08046,56.200714
26,109,11402,Marinette,0.46821252,0.009134148,0.027459225,0.006242945,2711.5852,,,0.42966932,0.054676916,0.48597658,0.009640788,,,0.057978436,0.054578971,0.024667906,0.006088464,2440.0767,,79.084198,0.46881369,0.013175171,0.47133425,0.012961906,0.012266057,0.00713874,0.042752855,0.01082274,1396.1361,1315.92,,,,,0.48615491,0.013785646,,,,,0.48929426,0.013380294,,,,,0.014773008,0.00621974,,,,,0.035208404,0.009185511,1271.1396,,,1168.8066,,
26,111,11900,Saginaw,0.40631956,0.005430324,0.020352058,0.003440321,6739.2173,0.40794158,0.038456354,0.44366211,0.030432027,0.41277418,0.005857945,0.062931202,0.035351455,0.014287708,0.01085932,0.01917409,0.00337511,6148.2642,78.285515,180.36078,0.41406846,0.007699131,0.39917207,0.007814405,0.001144788,0.000972706,0.039670341,0.006667055,3399.8848,3340.644,0.40357909,0.050131395,0.43114907,0.037568606,0.42632166,0.008315269,0.40173081,0.058651302,0.45402518,0.045247886,0.40546089,0.008157965,-0.00365562,0.004804453,0.000967917,0.002983544,0.000523734,0.000204671,0.14090441,0.092114575,0.02640583,0.021616183,0.036939461,0.00682228,3128.1526,33.376015,87.56636,3020.2783,45.176067,92.660446
26,113,12001,Big Rapids,0.43199611,0.009365206,0.013104427,0.004251774,2131.4548,,,0.27072629,0.049495172,0.44177204,0.009781257,,,0.049295656,0.065860741,0.013826322,0.00463761,1998.4159,,40.894558,0.43110275,0.013282103,0.43566251,0.013400436,0.00162307,0.00134213,0.026708178,0.009353623,1112.187,1020.7394,,,,,0.43724328,0.013726544,,,,,0.44973603,0.013889425,,,,,0.001673337,0.001655311,,,,,0.028758587,0.009722588,1043.4315,,,956.42401,,
26,115,13501,Toledo,0.41912279,0.004355312,0.015106685,0.002378064,10312.576,0.30221191,0.017313577,0.40197957,0.020096745,0.43668976,0.004686002,0.054267216,0.020764815,0.004457206,0.002500249,0.014142579,0.002353832,9025.9316,445.45013,408.56409,0.42365688,0.006177136,0.4140783,0.006173592,0.002722441,0.001066176,0.027782273,0.004450854,5333.4468,4979.1753,0.336059,0.024631338,0.41742,0.029350284,0.43774354,0.006752154,0.26920888,0.021940274,0.38544074,0.027353875,0.43493804,0.00670188,0.010520877,0.009793819,-0.000183824,0.001586703,0.002201108,0.001040294,0.10446558,0.03463551,0.004864134,0.002449983,0.026101135,0.004422536,4669.353,243.06342,211.26064,4356.8623,202.71327,195.98436
26,117,12200,Grand Rapids,0.38972375,0.004966786,0.022405952,0.003210636,7646.1128,0.25886244,0.035500746,0.37977472,0.02273649,0.40082058,0.005375061,0.1016359,0.062505126,0.027411586,0.014535534,0.021258706,0.00327559,6973.9678,49.473629,340.71933,0.40223187,0.007198542,0.37737012,0.007006586,0.004094089,0.001721303,0.041380692,0.006062363,3915.9146,3729.6169,0.24967237,0.056262325,0.38228774,0.034093104,0.40913811,0.007648855,0.27824253,0.050136536,0.37574318,0.030105839,0.39197698,0.007596428,,,0.007774642,0.00614021,0.002441134,0.000989099,,,0.038975853,0.026767923,0.041306362,0.00621022,3567.4883,32.37986,181.95634,3406.5586,16.471603,158.33163
26,119,12402,Grayling charter,0.43575582,0.013034763,0.013780344,0.005859434,1184.0222,,,0.3186757,0.054084908,0.45235932,0.013695296,,,0.021591689,0.033223122,0.01320244,0.005837495,1131.7483,,23.850367,0.44518894,0.018594755,0.42678416,0.018249424,0.002460734,0.002597401,0.023517027,0.011233023,595.41803,589.22778,,,,,0.46441582,0.019845583,,,,,0.44081557,0.018300463,,,,,0.002648361,0.002616798,,,,,0.024528814,0.011818994,580.85461,,,550.61688,,
